station_id,name,city,lat,lon,timestamp,parameter,value,unit
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-09T13:00:00Z,no2,42.6,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-09T14:00:00Z,no2,32.4,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-09T15:00:00Z,no2,23.7,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-09T16:00:00Z,no2,21.6,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-09T17:00:00Z,no2,16.0,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-09T18:00:00Z,no2,14.1,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-09T19:00:00Z,no2,15.8,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-09T20:00:00Z,no2,9.8,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-09T21:00:00Z,no2,12.6,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-09T22:00:00Z,no2,13.5,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-09T23:00:00Z,no2,13.8,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-10T00:00:00Z,no2,32.3,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-10T01:00:00Z,no2,79.3,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-10T02:00:00Z,no2,45.6,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-10T03:00:00Z,no2,32.1,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-10T04:00:00Z,no2,29.7,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-10T05:00:00Z,no2,26.1,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-10T06:00:00Z,no2,22.5,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-10T07:00:00Z,no2,27.1,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-10T08:00:00Z,no2,25.8,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-10T09:00:00Z,no2,32.4,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-10T13:00:00Z,no2,27.1,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-10T14:00:00Z,no2,21.3,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-10T15:00:00Z,no2,18.5,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-10T16:00:00Z,no2,25.0,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-10T17:00:00Z,no2,20.5,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-10T18:00:00Z,no2,31.4,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-10T19:00:00Z,no2,20.4,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-10T20:00:00Z,no2,25.8,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-10T21:00:00Z,no2,24.6,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-10T22:00:00Z,no2,13.8,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-10T23:00:00Z,no2,36.9,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-11T00:00:00Z,no2,59.8,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-11T01:00:00Z,no2,80.2,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-11T02:00:00Z,no2,67.8,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-11T03:00:00Z,no2,57.3,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-11T04:00:00Z,no2,63.1,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-11T05:00:00Z,no2,44.4,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-11T06:00:00Z,no2,26.1,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-11T07:00:00Z,no2,29.4,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-11T08:00:00Z,no2,27.5,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-11T09:00:00Z,no2,21.9,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-11T13:00:00Z,no2,18.0,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-11T14:00:00Z,no2,17.6,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-11T15:00:00Z,no2,17.8,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-11T16:00:00Z,no2,8.0,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-11T17:00:00Z,no2,8.9,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-11T18:00:00Z,no2,5.5,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-11T19:00:00Z,no2,7.4,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-11T20:00:00Z,no2,4.7,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-11T21:00:00Z,no2,4.7,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-11T22:00:00Z,no2,5.8,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-11T23:00:00Z,no2,12.8,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-12T00:00:00Z,no2,78.5,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-12T02:00:00Z,no2,8.6,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-12T03:00:00Z,no2,7.8,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-12T04:00:00Z,no2,17.9,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-12T05:00:00Z,no2,11.9,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-12T06:00:00Z,no2,15.1,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-12T07:00:00Z,no2,13.9,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-12T08:00:00Z,no2,11.8,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-12T09:00:00Z,no2,9.2,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-12T13:00:00Z,no2,6.3,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-12T14:00:00Z,no2,6.1,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-12T15:00:00Z,no2,6.3,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-12T16:00:00Z,no2,7.2,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-12T17:00:00Z,no2,7.7,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-12T18:00:00Z,no2,8.8,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-12T19:00:00Z,no2,9.6,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-12T20:00:00Z,no2,9.6,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-12T21:00:00Z,no2,10.0,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-12T22:00:00Z,no2,7.8,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-12T23:00:00Z,no2,8.2,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-13T00:00:00Z,no2,7.5,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-13T01:00:00Z,no2,7.2,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-13T02:00:00Z,no2,9.3,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-13T03:00:00Z,no2,12.3,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-13T04:00:00Z,no2,12.9,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-13T05:00:00Z,no2,11.5,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-13T06:00:00Z,no2,9.7,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-13T07:00:00Z,no2,7.7,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-13T08:00:00Z,no2,7.4,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-14T13:00:00Z,no2,5.8,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-14T14:00:00Z,no2,6.5,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-14T15:00:00Z,no2,6.5,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-14T16:00:00Z,no2,6.8,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-14T17:00:00Z,no2,8.2,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-14T18:00:00Z,no2,7.9,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-14T19:00:00Z,no2,6.1,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-14T20:00:00Z,no2,6.9,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-14T21:00:00Z,no2,8.0,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-14T22:00:00Z,no2,8.0,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-14T23:00:00Z,no2,8.5,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-15T00:00:00Z,no2,6.7,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-15T01:00:00Z,no2,5.7,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-15T02:00:00Z,no2,5.5,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-15T03:00:00Z,no2,5.8,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-15T04:00:00Z,no2,5.6,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-15T05:00:00Z,no2,6.0,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-15T06:00:00Z,no2,5.4,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-15T07:00:00Z,no2,4.4,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-15T08:00:00Z,no2,3.8,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-15T09:00:00Z,no2,4.9,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-15T13:00:00Z,no2,6.3,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-15T14:00:00Z,no2,12.6,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-15T15:00:00Z,no2,10.1,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-15T16:00:00Z,no2,8.4,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-15T17:00:00Z,no2,9.5,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-15T18:00:00Z,no2,8.1,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-15T19:00:00Z,no2,9.0,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-15T20:00:00Z,no2,10.6,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-15T21:00:00Z,no2,9.4,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-15T22:00:00Z,no2,6.8,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-15T23:00:00Z,no2,8.9,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-16T00:00:00Z,no2,9.2,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-16T01:00:00Z,no2,10.6,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-16T02:00:00Z,no2,10.7,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-16T03:00:00Z,no2,10.0,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-16T04:00:00Z,no2,18.3,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-16T05:00:00Z,no2,40.5,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-16T06:00:00Z,no2,8.1,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-16T07:00:00Z,no2,7.4,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-16T08:00:00Z,no2,7.4,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-16T09:00:00Z,no2,11.6,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-16T13:00:00Z,no2,8.2,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-16T14:00:00Z,no2,7.8,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-16T15:00:00Z,no2,6.7,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-16T16:00:00Z,no2,6.6,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-16T17:00:00Z,no2,7.8,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-16T18:00:00Z,no2,9.4,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-16T19:00:00Z,no2,11.3,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-16T20:00:00Z,no2,10.9,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-16T21:00:00Z,no2,11.7,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-16T22:00:00Z,no2,9.4,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-16T23:00:00Z,no2,8.0,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-17T00:00:00Z,no2,7.7,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-17T01:00:00Z,no2,6.0,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-17T02:00:00Z,no2,15.2,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-17T03:00:00Z,no2,26.2,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-17T04:00:00Z,no2,10.2,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-17T05:00:00Z,no2,9.4,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-17T06:00:00Z,no2,7.5,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-17T07:00:00Z,no2,5.6,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-17T08:00:00Z,no2,5.8,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-17T09:00:00Z,no2,6.6,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-17T16:00:00Z,no2,10.4,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-17T17:00:00Z,no2,11.3,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-17T18:00:00Z,no2,12.1,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-17T19:00:00Z,no2,16.3,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-17T20:00:00Z,no2,14.3,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-17T21:00:00Z,no2,16.4,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-17T22:00:00Z,no2,16.5,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-17T23:00:00Z,no2,18.6,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-18T00:00:00Z,no2,11.0,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-18T01:00:00Z,no2,38.6,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-18T02:00:00Z,no2,42.1,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-18T03:00:00Z,no2,28.6,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-18T04:00:00Z,no2,32.3,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-18T05:00:00Z,no2,18.6,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-18T06:00:00Z,no2,19.5,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-18T07:00:00Z,no2,10.9,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-18T08:00:00Z,no2,10.4,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-18T09:00:00Z,no2,9.7,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-18T10:00:00Z,no2,22.7,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-18T13:00:00Z,no2,10.4,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-18T14:00:00Z,no2,9.7,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-18T15:00:00Z,no2,8.9,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-18T16:00:00Z,no2,8.4,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-18T17:00:00Z,no2,10.1,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-18T18:00:00Z,no2,10.3,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-18T19:00:00Z,no2,9.9,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-18T20:00:00Z,no2,8.1,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-18T21:00:00Z,no2,8.8,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-18T22:00:00Z,no2,10.9,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-18T23:00:00Z,no2,9.6,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-19T00:00:00Z,no2,12.6,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-19T01:00:00Z,no2,5.6,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-19T02:00:00Z,no2,6.8,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-19T03:00:00Z,no2,10.4,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-19T04:00:00Z,no2,8.9,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-19T05:00:00Z,no2,10.6,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-19T06:00:00Z,no2,11.6,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-19T07:00:00Z,no2,12.0,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-19T08:00:00Z,no2,9.8,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-19T09:00:00Z,no2,7.9,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-19T13:00:00Z,no2,7.5,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-19T14:00:00Z,no2,6.6,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-19T15:00:00Z,no2,6.2,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-19T16:00:00Z,no2,6.2,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-19T17:00:00Z,no2,5.9,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-19T18:00:00Z,no2,5.3,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-19T19:00:00Z,no2,5.1,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-19T20:00:00Z,no2,5.2,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-19T21:00:00Z,no2,5.3,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-19T22:00:00Z,no2,5.6,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-19T23:00:00Z,no2,5.7,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-20T00:00:00Z,no2,5.9,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-20T01:00:00Z,no2,6.6,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-20T02:00:00Z,no2,7.2,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-20T04:00:00Z,no2,20.6,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-21T22:00:00Z,no2,44.1,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-21T23:00:00Z,no2,67.2,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-22T00:00:00Z,no2,68.6,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-22T01:00:00Z,no2,61.6,µg/m³
HN_011,Kim Bài,Hà Nội,20.858,105.7656,2024-04-22T02:00:00Z,no2,68.6,µg/m³
HN_012,Kim Liên,Hà Nội,21.0074,105.8358,2024-01-29T07:00:00Z,pm10,61.7,µg/m³
HN_012,Kim Liên,Hà Nội,21.0074,105.8358,2024-01-29T08:00:00Z,pm10,50.6,µg/m³
HN_012,Kim Liên,Hà Nội,21.0074,105.8358,2024-01-29T22:00:00Z,pm10,119.0,µg/m³
HN_012,Kim Liên,Hà Nội,21.0074,105.8358,2024-01-29T23:00:00Z,pm10,93.1,µg/m³
HN_012,Kim Liên,Hà Nội,21.0074,105.8358,2024-01-30T00:00:00Z,pm10,82.4,µg/m³
HN_012,Kim Liên,Hà Nội,21.0074,105.8358,2024-01-30T02:00:00Z,pm10,64.0,µg/m³
HN_012,Kim Liên,Hà Nội,21.0074,105.8358,2024-01-30T03:00:00Z,pm10,78.2,µg/m³
HN_012,Kim Liên,Hà Nội,21.0074,105.8358,2024-01-30T07:00:00Z,pm10,112.0,µg/m³
HN_012,Kim Liên,Hà Nội,21.0074,105.8358,2024-01-30T08:00:00Z,pm10,90.5,µg/m³
HN_012,Kim Liên,Hà Nội,21.0074,105.8358,2024-01-30T22:00:00Z,pm10,68.0,µg/m³
HN_012,Kim Liên,Hà Nội,21.0074,105.8358,2024-01-31T00:00:00Z,pm10,62.4,µg/m³
HN_012,Kim Liên,Hà Nội,21.0074,105.8358,2024-01-31T02:00:00Z,pm10,72.6,µg/m³
HN_012,Kim Liên,Hà Nội,21.0074,105.8358,2024-01-31T03:00:00Z,pm10,64.9,µg/m³
HN_012,Kim Liên,Hà Nội,21.0074,105.8358,2024-01-31T04:00:00Z,pm10,57.4,µg/m³
HN_012,Kim Liên,Hà Nội,21.0074,105.8358,2024-01-31T06:00:00Z,pm10,50.1,µg/m³
HN_012,Kim Liên,Hà Nội,21.0074,105.8358,2024-01-31T07:00:00Z,pm10,62.8,µg/m³
HN_012,Kim Liên,Hà Nội,21.0074,105.8358,2024-01-31T08:00:00Z,pm10,64.7,µg/m³
HN_012,Kim Liên,Hà Nội,21.0074,105.8358,2024-01-31T23:00:00Z,pm10,87.8,µg/m³
HN_012,Kim Liên,Hà Nội,21.0074,105.8358,2024-02-02T11:00:00Z,pm10,31.8,µg/m³
HN_012,Kim Liên,Hà Nội,21.0074,105.8358,2024-02-02T12:00:00Z,pm10,41.7,µg/m³
HN_012,Kim Liên,Hà Nội,21.0074,105.8358,2024-02-02T22:00:00Z,pm10,33.3,µg/m³
HN_012,Kim Liên,Hà Nội,21.0074,105.8358,2024-02-02T23:00:00Z,pm10,29.0,µg/m³
HN_012,Kim Liên,Hà Nội,21.0074,105.8358,2024-02-03T00:00:00Z,pm10,26.9,µg/m³
HN_012,Kim Liên,Hà Nội,21.0074,105.8358,2024-02-03T01:00:00Z,pm10,18.8,µg/m³
HN_012,Kim Liên,Hà Nội,21.0074,105.8358,2024-02-03T02:00:00Z,pm10,28.1,µg/m³
HN_012,Kim Liên,Hà Nội,21.0074,105.8358,2024-02-03T03:00:00Z,pm10,30.9,µg/m³
HN_012,Kim Liên,Hà Nội,21.0074,105.8358,2024-02-03T06:00:00Z,pm10,40.6,µg/m³
HN_012,Kim Liên,Hà Nội,21.0074,105.8358,2024-02-03T07:00:00Z,pm10,18.5,µg/m³
HN_012,Kim Liên,Hà Nội,21.0074,105.8358,2024-02-03T08:00:00Z,pm10,23.8,µg/m³
HN_012,Kim Liên,Hà Nội,21.0074,105.8358,2024-02-04T22:00:00Z,pm10,29.9,µg/m³
HN_012,Kim Liên,Hà Nội,21.0074,105.8358,2024-02-04T23:00:00Z,pm10,20.9,µg/m³
HN_012,Kim Liên,Hà Nội,21.0074,105.8358,2024-02-05T00:00:00Z,pm10,23.3,µg/m³
HN_012,Kim Liên,Hà Nội,21.0074,105.8358,2024-02-05T01:00:00Z,pm10,33.3,µg/m³
HN_012,Kim Liên,Hà Nội,21.0074,105.8358,2024-02-05T02:00:00Z,pm10,34.1,µg/m³
HN_012,Kim Liên,Hà Nội,21.0074,105.8358,2024-02-05T03:00:00Z,pm10,23.6,µg/m³
HN_012,Kim Liên,Hà Nội,21.0074,105.8358,2024-02-05T22:00:00Z,pm10,40.6,µg/m³
HN_012,Kim Liên,Hà Nội,21.0074,105.8358,2024-02-05T23:00:00Z,pm10,40.2,µg/m³
HN_012,Kim Liên,Hà Nội,21.0074,105.8358,2024-02-06T00:00:00Z,pm10,39.3,µg/m³
HN_012,Kim Liên,Hà Nội,21.0074,105.8358,2024-02-06T02:00:00Z,pm10,34.3,µg/m³
HN_012,Kim Liên,Hà Nội,21.0074,105.8358,2024-02-06T03:00:00Z,pm10,42.8,µg/m³
HN_012,Kim Liên,Hà Nội,21.0074,105.8358,2024-02-06T04:00:00Z,pm10,37.9,µg/m³
HN_012,Kim Liên,Hà Nội,21.0074,105.8358,2024-02-06T06:00:00Z,pm10,28.6,µg/m³
